Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.23275756835938,171.36313417668887,167.4020256405569,170.98317735810693,53875900
2020-05-01,165.82516479492188,169.69127624962576,165.29320504334035,166.99354559150055,39370500
2020-05-04,169.88128662109375,170.03327515016903,165.09376391061315,165.74920175962944,30372900
2020-05-05,171.705078125,174.45030708085739,170.88815802942887,171.57209180685686,36839200
2020-05-06,173.3959197998047,174.9727680108776,172.53151593213528,172.95897094263947,32139300
2020-05-07,174.4028778076172,175.30528628351058,173.43396890467872,174.9443170953828,28316000
2020-05-08,175.42869567871094,175.73267266442528,174.17482684869043,175.71367047921302,30877800
2020-05-11,177.3855438232422,178.11696138729013,173.69040814311538,173.97536849564167,30892700
2020-05-12,173.3674774169922,177.67055387694649,173.1680051144238,177.44258553115407,32038200
2020-05-13,170.74575805664062,174.83036045284788,167.69655065899858,173.40550016308455,44711500
2020-05-14,171.4866180419922,171.63860655955162,166.87956575262888,168.64639240959448,41873900
2020-05-15,173.9849090576172,177.6895392707551,168.13348049505922,170.0902859150462,46610400
2020-05-18,175.64720153808594,176.8725744558551,174.74479332801755,176.44511946102503,35264500
2020-05-19,174.43133544921875,177.25255891726619,174.29834911883097,175.76119875309638,26799100
2020-05-20,176.850830078125,177.03181730648205,175.21243926902898,176.0411549622514,31261300
2020-05-21,174.72666931152344,177.81294413557703,174.5933125648863,176.6031985901431,29119500
2020-05-22,174.80284118652344,175.70777736396283,173.878864430985,174.49803205422208,20826900
2020-05-26,172.95486450195312,177.65093863777014,172.50716392276382,177.49852683745266,36073600
2020-05-27,173.1835174560547,173.3549844144041,168.2207285103278,171.64990779458807,39517100
2020-05-28,172.79293823242188,175.4124564029149,171.821345594234,172.1642649179447,33810200
2020-05-29,174.55517578125,175.52678301222977,171.84993125203522,174.05984460970063,42130400
2020-06-01,174.15512084960938,174.317052979787,172.85012898389996,173.87887257152337,22622400
2020-06-02,176.1364288330078,176.22215504170484,172.74534536425864,175.50774089964386,30794600
2020-06-03,176.5650634765625,177.11754545638277,174.86952184719328,176.0506917214427,27311000
2020-06-04,174.2408447265625,177.0222953752069,173.65026702031676,175.5553713989603,28761800
2020-06-05,178.31773376464844,178.8225851682966,173.37398649610316,173.95504380489692,39893600
2020-06-08,179.42271423339844,179.60370145806192,175.6887117435754,177.11753989433996,33211600
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900
2020-06-10,187.50039672851562,189.10069219742158,181.94701491288964,182.06133107589403,43872300
2020-06-11,177.431884765625,186.47159494477742,177.2413772514786,183.96639279090866,52854700
2020-06-12,178.8321533203125,182.62330696543887,176.39360750554295,181.49928782354135,43373600
2020-06-15,179.97520446777344,181.7660071501727,175.27911483833037,175.8220765372761,32770200
2020-06-16,184.385498046875,186.30012233881746,182.37561274079428,183.73775512727298,42556700
2020-06-17,185.02374267578125,187.0050529757738,184.4998360641594,185.77625251080684,25687800
2020-06-18,187.0050811767578,187.167013329353,184.79515278530405,184.79515278530405,23061600
2020-06-19,185.8905487060547,189.83411407758476,185.14755918205572,189.1673304707642,44441100
2020-06-22,191.0533905029297,191.23436320106813,185.96675100741712,186.50017788250193,32818900
2020-06-23,192.3297882080078,194.2729879977729,191.87255275823534,192.50124060057937,30917400
2020-06-24,188.45291137695312,193.6062219286943,187.23364580385098,192.03451671588377,36740600
2020-06-25,190.8343048095703,191.0914979740535,186.19538023333627,188.41482860990715,27803900
2020-06-26,187.0146026611328,190.40568666605185,185.63340467505674,190.2532748032971,54675800
2020-06-29,189.02444458007812,189.1101707823293,184.3664653054702,186.49065245840316,26701600
2020-06-30,193.8538818359375,194.7016526637686,188.35766642321764,188.49102314215313,34310300
2020-07-01,194.98741149902344,196.5591311811581,192.19644082936517,193.50143255212635,32061200
2020-07-02,196.47340393066406,198.1499050400059,195.27319343767005,195.92092193188483,29315800
2020-07-06,200.70274353027344,201.1123485300744,198.21658173292928,198.92147558606962,31897600
2020-07-07,198.3690185546875,204.48440264062543,198.12136018661715,200.46463072969885,33600700
2020-07-08,202.73171997070312,203.1413105076855,198.78815379243784,200.10268069679142,33600000
2020-07-09,204.15101623535156,206.11327165088568,201.43623636214315,206.06564112885147,33121700
2020-07-10,203.53184509277344,203.9223950181679,201.06473816174983,203.48421457154092,26177600
2020-07-13,197.2449951171875,205.56077192573022,196.70203337523782,204.30339601897944,38135600
2020-07-14,198.46424865722656,198.94052473796404,192.44411202000435,196.34958169596874,37591800
2020-07-15,198.16893005371094,201.30283456368667,195.30175350046605,199.61681329766185,32179400
2020-07-16,194.2444305419922,195.93997218751295,192.7108210160108,195.6542036387055,29940700
2020-07-17,193.25375366210938,195.31125492769436,191.83444595508598,194.76830784788956,31635300
2020-07-20,201.56002807617188,202.22681163227398,193.3775945758893,195.2731784676859,36884800
2020-07-21,198.8452606201172,203.78900858696974,198.1594219117219,203.52229514868182,37990400
2020-07-22,201.7029266357422,202.22683324824817,198.50235068955192,199.27391563942754,49605700
2020-07-23,192.929931640625,200.91232436691038,192.55843683427105,197.35930844616183,67457000
2020-07-24,191.74876403808594,193.23474316986903,188.13858299901412,190.91051343665205,39827000
2020-07-27,194.17776489257812,194.2920665013878,191.32962868313254,191.91068608590263,30160900
2020-07-28,192.43458557128906,194.98741830562813,192.16787213739667,193.9491399712048,23251400
2020-07-29,194.3777618408203,194.9397640412787,192.42502730325805,192.8917830230977,19632600
2020-07-30,194.2253875732422,194.75882901393874,190.10084934195524,191.4629920099021,25079600
2020-07-31,195.28273010253906,195.36847085085128,189.5674166446083,194.70167265292434,51044000
2020-08-03,206.26564025878906,207.3134534584986,200.45508074936077,201.48383883595034,78983000
2020-08-04,203.16983032226562,204.57961789051777,200.33122914366757,204.0080808185462,49280100
2020-08-05,202.8364715576172,204.79872680046398,201.53147967053414,204.703465764779,28806400
2020-08-06,206.08465576171875,206.1036963389564,201.51240270569892,202.2649124807569,32656800
2020-08-07,202.39828491210938,205.46550412139865,200.92182611319922,204.65584348217192,27820400
2020-08-10,198.3690185546875,201.8267880910728,196.55917497963108,201.62674571066594,36716500
2020-08-11,193.73007202148438,197.79745947005014,193.50145425985625,197.33071819206666,36446500
2020-08-12,199.264404296875,200.30268274431842,195.03507004935855,195.54944186077296,28013100
2020-08-13,198.79762268066406,201.32189449596746,198.27371611259795,199.50251647540682,22588900
2020-08-14,198.9882049560547,199.6454684852186,197.66415760556401,198.85484819178933,17958900
2020-08-17,200.30264282226562,201.1694686714029,199.00717145991686,199.6549144084866,20184800
2020-08-18,201.4552764892578,202.28399227877523,199.28345856619634,200.54081995254023,21336200
2020-08-19,200.2330322265625,202.5246923005992,199.8033505157827,201.94223033756498,27627600
2020-08-20,204.89276123046875,205.29379853036912,199.4787358269198,200.0802844918058,26981500
2020-08-21,203.40318298339844,206.48736005046817,203.24085940828198,204.20525755571333,36249300
2020-08-24,204.0429229736328,205.7903089925828,202.8397966101337,205.09325450359657,25460100
2020-08-25,206.69741821289062,206.83109730111778,203.47956222275502,203.47956222275502,23043700
2020-08-26,211.1660919189453,212.06365758670174,207.54719934503768,208.04372782356944,39600800
2020-08-27,216.3509979248047,220.71467669554357,209.49513302411248,212.82758145339662,57602200
2020-08-28,218.57579040527344,220.2276849380382,216.35097723100844,217.87873599179866,26292900
2020-08-31,215.34841918945312,218.37530740038187,214.18349507421502,216.7520570238805,28774200
2020-09-01,217.00985717773438,217.181724050309,214.29805843882244,215.3293033840546,25725500
2020-09-02,221.1920928955078,222.3474735322865,217.08622920281584,217.67823447442825,34080800
2020-09-03,207.4899444580078,218.95774500180633,205.2555877927425,218.9195572217702,58400300
2020-09-04,204.57766723632812,208.5021215523403,195.92668396583133,205.3892997487849,59664100
2020-09-08,193.51087951660156,200.54815481211494,193.07163989272198,197.17751849448624,52924300
2020-09-09,201.75128173828125,205.14101948557266,197.3685013238326,198.2278794601493,45679000
2020-09-10,196.09852600097656,205.0455254022006,194.89541419577412,203.7660088945279,35461500
2020-09-11,194.81903076171875,199.21136882938845,192.15499218362683,197.8459188393803,33620100
2020-09-14,196.13671875,199.75561186121092,194.81901452553066,195.019540434878,30375800
2020-09-15,199.3545379638672,200.30939254346993,197.58805116363226,199.0107897324132,21823900
2020-09-16,195.79298400878906,201.14016226576354,195.4014900352988,201.11151778672067,26328100
2020-09-17,193.74960327148438,195.10549542521738,190.9327843465496,191.01871778722526,34011300
2020-09-18,191.3433837890625,194.45620569620186,187.39028485941148,193.64458772666708,55225300
2020-09-21,193.3962860107422,193.55862414931087,187.5143914784935,188.2878215402221,39839700
2020-09-22,198.0559539794922,198.70526273170444,192.95703353650538,195.80249637462492,33517100
2020-09-23,191.53433227539062,198.70530157646007,190.99961588664098,198.51431894911047,30803800
2020-09-24,194.0169677734375,196.28952707803427,190.2070915104246,190.82775593197994,31202500
2020-09-25,198.43792724609375,199.60283667261433,193.39628060658876,194.3606932585249,29437300
2020-09-28,199.98475646972656,202.97345613044888,198.66705241510834,201.3597494710803,32004900
2020-09-29,197.9031982421875,200.5863524369217,197.47351650129846,199.89885582352807,24221900
2020-09-30,200.83457946777344,202.41008380590873,197.21567219980292,198.35195155987927,33829100
2020-10-01,202.86842346191406,204.32934989722492,201.77988975384076,203.85192257666776,27158400
2020-10-02,196.8815460205078,201.4648527305496,196.26088155616705,198.60983116241496,33154800
2020-10-05,200.88233947753906,200.91098395337687,197.63582470662806,197.8649950832573,21331600
2020-10-06,196.6141357421875,200.69135484092243,195.57334761084354,199.39276642965575,28554300
2020-10-07,200.35719299316406,200.62455118299337,197.38759385548323,197.7122410045719,25681100
2020-10-08,201.0733184814453,201.6557804718175,198.91535195429182,201.006471654224,19925800
2020-10-09,206.06719970703125,206.1149453581554,201.69396323673163,201.69396323673163,26458000
2020-10-12,211.40484619140625,213.75379540238984,207.02206617071406,208.9126745888685,40461400
2020-10-13,212.79893493652344,215.04284947727942,210.47863026566432,212.66525585132484,28950800
2020-10-14,210.8892059326172,214.09751825124414,209.23731141011743,212.93259437204514,23421700
2020-10-15,209.74339294433594,210.41178833961618,206.25816444692333,207.29896717306707,22733100
2020-10-16,209.74339294433594,212.25465097016937,209.4187458337608,210.21126243606867,26057900
2020-10-19,204.54898071289062,212.26420865277728,204.0715533495555,210.46907710426066,27625800
2020-10-20,204.95957946777344,207.5567857207398,203.4700082929691,206.05767124299427,22753500
2020-10-21,205.10279846191406,207.1270858226362,203.49863494271912,203.49863494271912,22724900
2020-10-22,205.18875122070312,206.3059296091729,202.14276202063672,204.27208418481786,22351500
2020-10-23,206.46823120117188,206.51597685096647,203.53683479884484,205.32240845573483,18879600
2020-10-26,200.5959014892578,206.57328739211215,198.70529303319933,204.19570822507853,37111600
2020-10-27,203.62278747558594,204.9786795523544,200.8346131891416,202.03772500009524,36700300
2020-10-28,193.52992248535156,199.41183029232755,192.97611964131525,198.29465216362,51195600
2020-10-29,195.4778594970703,197.99867537575767,194.1887997967496,194.8572097568725,31432600
2020-10-30,193.32948303222656,195.06731146612248,190.60814059478193,194.312982465845,36953700
2020-11-02,193.19577026367188,196.01258896348594,191.0855347795148,195.0672774818165,30842200
2020-11-03,197.11065673828125,198.72436357805273,193.95008988401975,194.68533211248038,27512000
2020-11-04,206.62103271484375,208.46391008308424,202.8302579359049,204.35803146698734,42311800
2020-11-05,213.2095184326172,214.00204965218953,211.16612977646565,212.0159499519229,36080100
2020-11-06,213.62013244628906,214.23123897961761,208.18700591079525,212.2260379268585,25231900
2020-11-09,208.53073120117188,217.8214639696989,208.04376051699998,214.30760543386708,44395000
2020-11-10,201.48390197753906,206.72605996738244,200.252145721527,204.81635040648283,44045100
2020-11-11,206.77381896972656,208.19654335969426,202.62019457864048,202.80161932982716,29440800
2020-11-12,205.71389770507812,209.2182126853454,204.7781441840893,207.40399459384702,21593900
2020-11-13,206.73558044433594,207.6045016953903,204.4916806999845,206.59235807105273,18621100
2020-11-16,207.423095703125,207.91008095610752,204.83544745934216,205.1696378838174,24953300
2020-11-17,204.77816772460938,207.85278678987626,204.41531823662734,206.3441290207393,24154100
2020-11-18,202.07843017578125,205.9940073608106,201.93481820711207,204.53882413845477,28372800
2020-11-19,203.36131286621094,203.94529990151645,200.97749406149,202.36567026258092,24792700
2020-11-20,201.4178466796875,204.194169355236,201.0444789459679,203.15065627997777,22843100
2020-11-23,201.14979553222656,203.23682175525894,199.28295679876337,201.9539699700148,25683500
2020-11-24,204.7398681640625,205.11323589712526,199.95309486424628,200.65195967575906,33979700
2020-11-25,204.7494354248047,206.10887728216528,203.39957646316228,205.93656045611112,21012900
2020-11-27,206.05140686035156,207.04706373012738,204.91215265746894,205.6876220804574,14512200
2020-11-30,204.94091796875,205.60148040979328,201.8486519158757,204.9696374397487,33064800
2020-12-01,206.98963928222656,208.05230344579502,204.25160461083848,205.36212481674454,30904500
2020-12-02,206.1854705810547,206.28121189127353,203.72507667561828,205.71637614197203,23724500
2020-12-03,205.10366821289062,207.15240660691688,204.53881785971507,205.4578847635359,25120900
2020-12-04,205.21852111816406,206.1950268455975,204.08883515739382,205.0844920660121,24666000
2020-12-07,205.1515350341797,206.34822842550528,203.90698559365995,205.22812516419336,24620000
2020-12-08,206.79815673828125,207.69807237716685,203.81121513523243,204.84515983045816,23284100
2020-12-09,202.76771545410156,206.05143485387185,202.20287972305044,205.9844276253421,32440600
2020-12-10,201.5423126220703,203.9931382813653,201.38913236634608,202.73900597977865,26733300
2020-12-11,204.16543579101562,204.2228893375298,200.1924200626549,201.0923357197763,30979400
2020-12-14,205.0653839111328,206.98967630200812,203.80168324113518,204.01230245414715,28798400
2020-12-15,204.9983673095703,206.23334844937955,203.18896750450304,205.9940097735343,27000600
2020-12-16,209.92874145507812,210.72334762421664,205.56320627702797,205.59192574993037,35023300
2020-12-17,210.06275939941406,211.47007192934876,208.6267273980989,210.49356607819405,32515800
2020-12-18,209.26815795898438,210.32125396009562,206.80776400449466,209.26815795898438,63354900
2020-12-21,213.0976104736328,214.44748430488292,208.0140586070904,208.27254850432618,37181900
2020-12-22,214.38998413085938,216.0079156868305,212.38911659121038,213.19329092177676,22612200
2020-12-23,211.5945281982422,214.0262025743925,211.38390900722848,213.59539590479994,18699600
2020-12-24,213.25074768066406,214.0740732616441,211.7668450557722,211.97746424681867,10550600
2020-12-28,215.36651611328125,216.3908780288352,213.5092456892616,214.8782558753354,17933500
2020-12-29,214.59104919433594,217.49183275361256,214.04536461399422,216.65893884295096,17403200
2020-12-30,212.22637939453125,216.00794208381058,212.02534309135797,215.62499144526328,20272300
2020-12-31,212.93479919433594,213.49006659135375,210.31164244457688,212.2455027434222,20942100
2021-01-04,208.40652465820312,213.4900752334204,205.64933874293737,213.04011740396882,37130100
2021-01-05,208.60755920410156,209.20112898306692,206.50138202886356,207.9948528511583,23823000
2021-01-06,203.19850158691406,207.2576901048468,202.90172401611616,203.12191147056765,35930700
2021-01-07,208.98092651367188,209.98615175233365,204.59625535727284,204.9121695160989,27694500
2021-01-08,210.2542266845703,211.17329358978736,207.77468161014076,209.35431096289832,22956200
2021-01-11,208.215087890625,209.57452986995204,207.48748893825697,209.15329144659665,23031300
2021-01-12,205.76422119140625,207.84169356915027,204.22289427900293,207.26727495468438,23249300
2021-01-13,207.1140899658203,207.51617714350778,204.80686188159456,204.8930348974412,20087100
2021-01-14,203.93565368652344,208.1863098788865,203.6675956030474,206.7024075258848,29480800
2021-01-15,203.58145141601562,205.36213157006432,202.9878962340234,204.41435985792472,31746500
2021-01-19,207.20986938476562,207.72683453458131,203.562350037291,204.63458270836028,30480900
2021-01-20,214.77293395996094,216.16109525037086,208.02358090402097,208.4160998078411,37777300
2021-01-21,215.37608337402344,216.64936685048048,212.93482602015692,215.11759352034807,30709400
2021-01-22,216.3142852783203,220.25859646157198,216.17068792070867,217.39610073257143,30172700
2021-01-25,219.74160766601562,219.98094632418085,214.6580569038777,219.34908876068727,33152100
2021-01-26,222.42221069335938,224.19330805574725,220.26816270078035,221.97225283293037,49169600
2021-01-27,222.96786499023438,230.1863263527391,220.32557173690137,227.85037895390354,69870600
2021-01-28,228.74070739746094,232.29249907784185,225.06446956354168,225.56229800190698,49111200
2021-01-29,222.06797790527344,227.86954440379412,221.48399101899585,225.92611574790212,42503100
2021-02-01,229.4300537109375,232.15852051694344,222.51795143659126,225.03579903471945,33314200
2021-02-02,229.2960205078125,231.97661660777806,228.51099724463657,231.0096936130651,25916300
2021-02-03,232.63720703125,234.6380749767332,229.05669496453717,229.35348721136774,27158100
2021-02-04,231.68939208984375,232.86694881954378,230.11933105831628,232.31168137316456,25296100
2021-02-05,231.8712921142578,232.90523688390178,230.16720201467962,231.9000115849641,18054800
2021-02-08,232.12979125976562,233.2881822461942,230.54057897933532,232.78078543262248,22211900
2021-02-09,233.3743438720703,234.32211561321034,231.0862668747444,231.55536129754788,23565000
2021-02-10,232.46485900878906,235.43264960639695,230.61715697080717,234.55188509696072,22186700
2021-02-11,234.06365966796875,234.69550267810723,231.82343853140517,234.34128610793087,15751100
2021-02-12,234.5423126220703,234.83909021572526,232.37868184084263,233.52750445837592,16561100
2021-02-16,233.30731201171875,235.63369127508065,232.56057659584255,234.58059537675686,26728500
2021-02-17,234.32444763183594,234.429999771811,231.1962886570467,231.56092598454555,21653500
2021-02-18,233.9310302734375,234.06536803282074,231.1195276514465,232.0215160251843,16925600
2021-02-19,231.2250518798828,233.99817822515038,230.46699168209992,233.89262609539767,25262600
2021-02-22,225.0263214111328,228.30801355738436,223.00165002550102,227.81864342177664,36446900
2021-02-23,223.8364715576172,225.33338218803956,219.48006278270333,221.01536399641307,30228700
2021-02-24,225.064697265625,225.68840512166148,219.7391387901833,220.7082886727813,26339700
2021-02-25,219.72955322265625,225.10307807896038,218.66444150450877,222.69458880716616,39542200
2021-02-26,222.9824676513672,225.8515415247869,220.2573072215553,222.166836123275,37819200
2021-03-01,227.35800170898438,227.86656700875446,223.7212634615181,226.36005175499895,25324000
2021-03-02,224.41220092773438,227.70349799818933,224.00918764921863,227.4252175123957,22812500
2021-03-03,218.35740661621094,224.13396020584003,218.06953577308565,222.77138716621417,34029500
2021-03-04,217.5609588623047,223.0880319063651,215.19084531714768,217.5705638296597,44727800
2021-03-05,222.2340087890625,223.8364715609729,217.30187304022164,220.23812306789688,41872800
2021-03-08,218.19427490234375,223.9324376851917,217.9447946567308,222.01331832648629,35267400
2021-03-09,224.32583618164062,225.86113735770795,222.30116489353895,223.46223842117595,33080500
2021-03-10,223.02084350585938,227.41562829059083,222.6562061675543,227.41562829059083,29746800
2021-03-11,227.54037475585938,229.4978699157633,224.83440963059357,225.4581321614422,29907600
2021-03-12,226.21620178222656,226.28337798999624,223.7981072117447,224.54656261470257,22653700
2021-03-15,225.3141632080078,225.6788005023142,222.4354847162398,225.4581059176258,26034900
2021-03-16,228.09693908691406,230.3518955608736,226.39851434535458,226.72476112413224,28092200
2021-03-17,227.45401000976562,228.90295443295722,223.7980901339011,226.60000251813773,29562100
2021-03-18,221.3896026611328,224.719275803559,221.01537498492127,223.15518889547872,34833000
2021-03-19,221.03457641601562,223.06883823635602,220.07501674352017,221.67747963958135,46430700
2021-03-22,226.44647216796875,227.3196602642825,220.83304272830307,220.95779015994103,30127000
2021-03-23,227.97218322753906,231.30185638179913,227.48281307743645,227.8858263731183,31638400
2021-03-24,225.9379425048828,228.37521779869715,225.8036047271406,228.2312896945875,25620100
2021-03-25,222.94406127929688,227.35804104512198,222.20521097132493,225.78436397622824,34061900
2021-03-26,226.91668701171875,227.13739629764925,222.18606444240328,222.18606444240328,25479900
2021-03-29,225.726806640625,227.22371728101677,222.50268578373593,227.02220332170978,25227500
2021-03-30,222.47390747070312,224.3930267427671,221.7542377436791,224.08596063121217,24792000
2021-03-31,226.2353515625,229.43068651308948,222.99203570768762,223.49101075651635,43623500
2021-04-01,232.54928588867188,233.01946074415613,228.42317648565304,228.82618977966163,30338000
2021-04-05,238.9975128173828,239.85152026219762,232.88510830575663,232.94267953817064,36910600
2021-04-06,237.83645629882812,239.31417172284125,236.89609193809252,237.5965663854565,22931900
2021-04-07,239.7939453125,240.78229055854658,237.19354691855074,237.78846920288845,22719800
2021-04-08,243.00843811035156,243.8624454611813,241.808988761337,242.54785366001036,23625200
2021-04-09,245.50335693359375,245.63769470692742,242.2312548181653,242.64385846421894,24326800
2021-04-12,245.5609130859375,247.24974743747651,244.3230729403919,244.4094444364362,27148700
2021-04-13,248.03659057617188,248.7082941150064,246.44371787607142,246.8563508242673,23837500
2021-04-14,245.2538299560547,248.36279362985277,244.84122636397595,247.06741162139323,23070900
2021-04-15,249.00570678710938,249.41831037148776,247.30729690134913,247.4991912440341,25627500
